y_field,Ic
0.000735,6.27991187148003e-07
0.0007352,6.1298049961019684e-06
0.0007354,-4.3059645519347896e-07
0.0007356,2.7967341286090946e-06
0.0007358,-8.557197386440427e-08
0.000736,4.891528052189927e-06
0.0007362,3.3584327445994716e-06
0.0007364,5.743719863659941e-06
0.0007366,6.0634360356914125e-06
0.0007368,2.7521001890474025e-06
0.000737,-1.0864937675384407e-06
0.0007372,2.65712341076431e-06
0.0007374,2.684303525114762e-06
0.0007376,3.834173457331407e-06
0.0007378,5.244441928014807e-06
0.000738,4.11654145201348e-06
0.0007382,6.661072947858125e-06
0.0007384,4.398746484933635e-06
0.0007386,2.7278564838784244e-06
0.0007388,7.115063355700568e-06
0.000739,6.533823140761715e-06
0.0007392,6.247670630810112e-06
0.0007394,8.371486511496733e-06
0.0007396,3.6104994335661076e-06
0.0007398,7.295511532374763e-06
0.00074,-2.2707097345301326e-06
0.0007402,1.1967852162570024e-06
0.0007404,7.366889195435257e-06
0.0007406,7.24968033183981e-06
0.0007408,7.791199384719935e-06
0.000741,6.502620608553166e-06
0.0007412,8.011902376174007e-06
0.0007414,1.4052762278532779e-06
0.0007416,-3.3497961061771118e-06
0.0007418,-3.3137539639390084e-07
0.000742,6.219379962882656e-06
0.0007422,1.1504214656276492e-05
0.0007424,5.90326947324674e-06
0.0007426,6.814657321845276e-06
0.0007428,1.4764496771413902e-06
0.000743,2.5566364482187834e-06
0.0007432,3.0062537079612113e-07
0.0007434,1.2841125655894452e-06
0.0007436,3.268568456460891e-06
0.0007438,4.075922940566606e-06
0.000744,9.630227114718817e-06
0.0007442,2.4233552431927626e-07
0.0007444,6.292234937651232e-06
0.0007446,5.32837625264993e-06
0.0007448,-3.5401376940204566e-06
0.000745,-5.230960087545827e-07
0.0007452,4.866904872656271e-06
0.0007454,6.3475077864648185e-06
0.0007456,1.1852749517794381e-05
0.0007458,1.2977381139448203e-05
0.000746,3.0500049188457013e-06
0.0007462,5.719776918790635e-06
0.0007464,-1.0730364611159348e-06
0.0007466,2.4110965199148467e-06
0.0007468,5.036078861749052e-06
0.000747,6.128189762083098e-06
0.0007472,6.212345225042352e-06
0.0007474,5.750824032918329e-06
0.0007476,5.0209411712049075e-06
0.0007478,-4.18252817320982e-06
0.000748,2.3678769548853797e-06
0.0007482,4.659211821448432e-06
0.0007484,5.430983125643551e-06
0.0007486,7.120705265496259e-06
0.0007488,9.451725586431458e-06
0.000749,9.572159556161532e-07
0.0007492,5.303548659298932e-06
0.0007494,4.127062737349239e-06
0.0007496,2.003568965393772e-06
0.0007498,4.003077299838447e-06
0.00075,7.102555179419175e-06
0.0007502,9.521530717006804e-06
0.0007504,3.457026734014131e-06
0.0007506,7.961602384048642e-06
0.0007508,-1.2331845817882003e-06
0.000751,6.553736078068282e-07
0.0007512,6.364642194701495e-06
0.0007514,6.308477023679345e-06
0.0007516,2.621234074462824e-06
0.0007518,8.929021590634481e-06
0.000752,5.492384565963703e-06
0.0007522,-3.4021451247644983e-06
0.0007524,3.933053525067336e-07
0.0007526,2.6193414878694843e-06
0.0007528,7.0218227438388534e-06
0.000753,5.8313965086011175e-06
0.0007532,5.53020712707332e-06
0.0007534,9.204233605922403e-06
0.0007536,9.133830303560155e-06
0.0007538,4.202889501705782e-06
0.000754,8.707246686858668e-07
0.0007542,-1.9443820480895403e-06
0.0007544,3.97002206492603e-06
0.0007546,8.197415185110787e-06
0.0007548,7.7452808157958e-06
0.000755,7.357181214541545e-06
0.0007552,5.8563626130891775e-06
0.0007554,2.652790474157479e-06
0.0007556,1.2249944527853208e-06
0.0007558,5.2492202079918085e-06
0.000756,4.687619747891294e-06
0.0007562,7.399168974647849e-06
0.0007564,1.4100087999005618e-05
0.0007566,5.224314740626494e-06
0.0007568,2.075040916081549e-06
0.000757,1.705561077975369e-06
0.0007572,4.712244784535242e-06
0.0007574,2.419395104830089e-06
0.0007576,8.448775207615706e-06
0.0007578,5.991862396295515e-06
0.000758,9.776163570026692e-06
0.0007582,5.773569651943989e-06
0.0007584,5.6731146365037145e-06
0.0007586,-4.48622324753097e-07
0.0007588,3.0691729364067616e-06
0.000759,6.417871373212276e-06
0.0007592,3.2084587920946355e-06
0.0007594,1.7183236419143151e-06
0.0007596,7.982272040235717e-06
0.0007598,2.269994335821134e-06
0.00076,-1.085582225859256e-06
0.0007602,-1.0904012625528178e-06
0.0007604,3.4784369337875522e-06
0.0007606,8.463560615767884e-06
0.0007608,1.0435960350663506e-05
0.000761,6.360188990481138e-06
0.0007612,6.129254982541418e-06
0.0007614,1.3873014211573031e-06
0.0007616,9.030015907881718e-07
0.0007618,1.406149164758711e-06
0.000762,3.841634755607352e-06
0.0007622,4.012811382676256e-06
0.0007624,4.189287587673748e-06
0.0007626,6.388882659724524e-06
0.0007628,6.718919733884017e-07
0.000763,3.9011971012391475e-06
0.0007632,4.500779179333595e-06
0.0007634,2.0999868220309913e-06
0.0007636,7.305865810762644e-06
0.0007638,5.418659068903409e-06
0.000764,2.772153674820718e-06
0.0007642,1.0525041917436829e-05
0.0007644,1.2931765205308513e-06
0.0007646,4.2446265958590795e-06
0.0007648,-3.0814445005471578e-06
0.000765,4.541055792360843e-06
