y_field,Ic
-0.001265,1.85e-05
-0.0012648,1.825e-05
-0.0012646,1.775e-05
-0.0012644,1.7e-05
-0.0012642,1.65e-05
-0.001264,1.525e-05
-0.0012638,1.5e-05
-0.0012636,1.4e-05
-0.0012634,1.325e-05
-0.0012632,1.3e-05
-0.001263,1.2e-05
-0.0012628,1.1e-05
-0.0012626,1.1e-05
-0.0012624,1.125e-05
-0.0012622,1.075e-05
-0.001262,1.075e-05
-0.0012618,1.175e-05
-0.0012616,1.225e-05
-0.0012614,1.25e-05
-0.0012612,1.225e-05
-0.001261,1.15e-05
-0.0012608,1.25e-05
-0.0012606,1.3e-05
-0.0012604,1.325e-05
-0.0012602,1.3e-05
-0.00126,1.35e-05
-0.0012598,1.425e-05
-0.0012596,1.425e-05
-0.0012594,1.5e-05
-0.0012592,1.525e-05
-0.001259,1.5e-05
-0.0012588,1.55e-05
-0.0012586,1.55e-05
-0.0012584,1.575e-05
-0.0012582,1.625e-05
-0.001258,1.65e-05
-0.0012578,1.65e-05
-0.0012576,1.65e-05
-0.0012574,1.725e-05
-0.0012572,1.7e-05
-0.001257,1.725e-05
-0.0012568,1.725e-05
-0.0012566,1.725e-05
-0.0012564,1.675e-05
-0.0012562,1.7e-05
-0.001256,1.65e-05
-0.0012558,1.625e-05
-0.0012556,1.6e-05
-0.0012554,1.55e-05
-0.0012552,1.55e-05
-0.001255,1.475e-05
-0.0012548,1.35e-05
-0.0012546,1.4e-05
-0.0012544,1.275e-05
-0.0012542,1.15e-05
-0.001254,1.15e-05
-0.0012538,1.125e-05
-0.0012536,1.05e-05
-0.0012534,1.025e-05
-0.0012532,1.05e-05
-0.001253,1.125e-05
-0.0012528,1.125e-05
-0.0012526,1.175e-05
-0.0012524,1.15e-05
-0.0012522,1.175e-05
-0.001252,1.275e-05
-0.0012518,1.325e-05
-0.0012516,1.35e-05
-0.0012514,1.35e-05
-0.0012512,1.425e-05
-0.001251,1.425e-05
-0.0012508,1.475e-05
-0.0012506,1.475e-05
-0.0012504,1.575e-05
-0.0012502,1.575e-05
-0.00125,1.625e-05
-0.0012498,1.65e-05
-0.0012496,1.675e-05
-0.0012494,1.65e-05
-0.0012492,1.7e-05
-0.001249,1.675e-05
-0.0012488,1.7e-05
-0.0012486,1.725e-05
-0.0012484,1.7e-05
-0.0012482,1.675e-05
-0.001248,1.65e-05
-0.0012478,1.65e-05
-0.0012476,1.625e-05
-0.0012474,1.45e-05
-0.0012472,1.425e-05
-0.001247,1.35e-05
-0.0012468,1.275e-05
-0.0012466,1.3e-05
-0.0012464,1.125e-05
-0.0012462,1.05e-05
-0.001246,1.125e-05
-0.0012458,1.025e-05
-0.0012456,1.05e-05
-0.0012454,1.05e-05
-0.0012452,1.1e-05
-0.001245,1.15e-05
-0.0012448,1.125e-05
-0.0012446,1.175e-05
-0.0012444,1.2e-05
-0.0012442,1.25e-05
-0.001244,1.375e-05
-0.0012438,1.3e-05
-0.0012436,1.35e-05
-0.0012434,1.375e-05
-0.0012432,1.425e-05
-0.001243,1.475e-05
-0.0012428,1.425e-05
-0.0012426,1.5e-05
-0.0012424,1.575e-05
-0.0012422,1.55e-05
-0.001242,1.6e-05
-0.0012418,1.6e-05
-0.0012416,1.65e-05
-0.0012414,1.65e-05
-0.0012412,1.675e-05
-0.001241,1.7e-05
-0.0012408,1.7e-05
-0.0012406,1.7e-05
-0.0012404,1.625e-05
-0.0012402,1.675e-05
-0.00124,1.625e-05
-0.0012398,1.55e-05
-0.0012396,1.475e-05
-0.0012394,1.475e-05
-0.0012392,1.25e-05
-0.001239,1.4e-05
-0.0012388,1.25e-05
-0.0012386,1.225e-05
-0.0012384,1.075e-05
-0.0012382,1.025e-05
-0.001238,1.025e-05
-0.0012378,1.05e-05
-0.0012376,1.1e-05
-0.0012374,1.075e-05
-0.0012372,1.1e-05
-0.001237,1.1e-05
-0.0012368,1.2e-05
-0.0012366,1.275e-05
-0.0012364,1.25e-05
-0.0012362,1.3e-05
-0.001236,1.25e-05
-0.0012358,1.35e-05
-0.0012356,1.35e-05
-0.0012354,1.425e-05
-0.0012352,1.475e-05
-0.001235,1.475e-05
