y_field,Ic
0.00285,1.1413141184155798e-05
0.0028502,1.0767641621073368e-05
0.0028504,1.069166159641445e-05
0.0028506,1.149549979137649e-05
0.0028508,1.0574822401426921e-05
0.0028510000000000002,1.0899926420685954e-05
0.0028512,1.0915686484993406e-05
0.0028514,1.1174660788108078e-05
0.0028516,1.0794495287124948e-05
0.0028518000000000003,1.0763918099049778e-05
0.002852,1.1259055793144336e-05
0.0028522,1.1094230055380274e-05
0.0028524,1.0986611445544654e-05
0.0028526000000000003,1.13626256089429e-05
0.0028528,1.1103875074639727e-05
0.002853,1.0980419176522785e-05
0.0028532,1.103964828670559e-05
0.0028534000000000003,1.0750531441448193e-05
0.0028536,1.0722822157410267e-05
0.0028538,1.105903300352581e-05
0.002854,1.1055508498136529e-05
0.0028542,1.0776262925192867e-05
0.0028544,1.0854173748807498e-05
0.0028546,1.0873220153578428e-05
0.0028548000000000002,1.1165557645081627e-05
0.002855,1.0909053726497596e-05
0.0028552,1.0911114621536698e-05
0.0028554,1.0682767188700415e-05
0.0028556000000000002,1.0794239625306687e-05
0.0028558,1.0690388810072855e-05
0.002856,1.0998052080119565e-05
0.0028562,1.0863326708705886e-05
0.0028564000000000003,1.1212202135246242e-05
0.0028566,1.0903826301614168e-05
0.0028568,1.0928519956734923e-05
0.002857,1.1298891263585291e-05
0.0028572000000000003,1.112843546418508e-05
0.0028574,1.0699012366119356e-05
0.0028576,1.0689525773792353e-05
0.0028578,1.090133334748983e-05
0.0028580000000000003,1.1365603110566065e-05
0.0028582,1.0940644290136464e-05
0.0028584,1.1108799518312301e-05
0.0028586,1.1093610332814248e-05
0.0028588,1.0533157013103044e-05
0.002859,1.081905012462214e-05
0.0028592,1.0947574739997868e-05
0.0028594000000000002,1.1025885512929137e-05
0.0028596,1.0830430914567927e-05
0.0028598,1.0963412481463262e-05
0.00286,1.114204302158459e-05
0.0028602000000000002,1.0972095898617394e-05
0.0028604,1.0964838750891739e-05
0.0028606,1.1378453128771626e-05
0.0028608,1.1190875230750084e-05
0.0028610000000000003,1.1052892971198443e-05
0.0028612,1.118538635427094e-05
0.0028614,1.1164753511211768e-05
0.0028616,1.1093021439294715e-05
0.0028618000000000003,1.0652000922637111e-05
0.002862,1.0835081627876054e-05
0.0028622,1.0977002625419684e-05
0.0028624,1.0761239267534495e-05
0.0028626,1.0943912636500858e-05
0.0028628,1.0918442880562908e-05
0.002863,1.0859213073237821e-05
0.0028632,1.1141209995070819e-05
0.0028634,1.0814734353931773e-05
0.0028636,1.1100389073675362e-05
0.0028638,1.0354123354391869e-05
0.0028640000000000002,1.0709147383181745e-05
0.0028642,1.0689946779642259e-05
0.0028644,1.1233954017962564e-05
0.0028646,1.123061006827073e-05
0.0028648000000000002,1.10452762348967e-05
0.002865,1.1117763817859075e-05
0.0028652,1.0929025775684128e-05
0.0028654,1.0782104063220864e-05
0.0028656000000000003,1.0722118484148758e-05
0.0028658,1.0869135446078575e-05
0.002866,1.1014788963197231e-05
0.0028662,1.0828277710543577e-05
0.0028664000000000003,1.124172240798911e-05
0.0028666,1.1257841593779074e-05
0.0028668,1.0617421858490091e-05
0.002867,1.0970351967758153e-05
0.0028672,1.0810080645481353e-05
0.0028674,1.08099426275809e-05
0.0028676,1.1083054206950954e-05
0.0028678,1.0762357476944728e-05
0.002868,1.1080385569460813e-05
0.0028682,1.1203207478824376e-05
0.0028684,1.0765881510160424e-05
0.0028686000000000002,1.1153885393650547e-05
0.0028688,1.0607708569021623e-05
0.002869,1.0910517403024329e-05
0.0028692,1.1380554086435746e-05
0.0028694000000000002,1.1122186730127002e-05
0.0028696,1.116762041456218e-05
0.0028698,1.126645626746396e-05
0.00287,1.0901259018381424e-05
0.0028702000000000003,1.078623966640802e-05
0.0028704,1.13290540620934e-05
0.0028706,1.0528279853369282e-05
0.0028708,1.1067939396938905e-05
0.002871,1.1160768503414092e-05
0.0028712,1.0999583356486417e-05
0.0028714,1.0893446590733636e-05
0.0028716,1.1084863432223168e-05
0.0028718,1.1040978503386927e-05
0.002872,1.1037339737112174e-05
0.0028722,1.0980312176021246e-05
0.0028724,1.1255425224587282e-05
0.0028726,1.104969844248394e-05
0.0028728,1.0906847064311404e-05
0.002873,1.0660119676842947e-05
0.0028732000000000002,1.0830585463059964e-05
0.0028734,1.1443331472974615e-05
0.0028736,1.1098359126353538e-05
0.0028738,1.0644119123594252e-05
0.0028740000000000003,1.0820890557131922e-05
0.0028742,1.0765966824731525e-05
0.0028744,1.0933516108499323e-05
0.0028746,1.103536100299049e-05
0.0028748000000000003,1.0921853839697341e-05
0.002875,1.0905179515292467e-05
0.0028752,1.080811572217165e-05
0.0028754,1.079555497380811e-05
0.0028756,1.1037611820216475e-05
0.0028758,1.114319080777239e-05
0.002876,1.1049059046999197e-05
0.0028762,1.0807754537910219e-05
0.0028764,1.0600646666091992e-05
0.0028766,1.08683725387563e-05
0.0028768,1.1024917195779186e-05
0.0028770000000000002,1.0749219963187965e-05
0.0028772,1.0352309746970118e-05
0.0028774,1.0729360493002989e-05
0.0028776,1.0620469100387712e-05
0.0028778000000000002,1.110376047370798e-05
0.002878,1.0713886453872096e-05
0.0028782,1.0815785303571065e-05
0.0028784,1.08527967704098e-05
0.0028786000000000003,1.0613689747446104e-05
0.0028788,1.066326332627915e-05
0.002879,1.0736037418937096e-05
0.0028792,1.0688555695540666e-05
0.0028794,1.0944562003750978e-05
0.0028796,1.1100376250784918e-05
0.0028798,1.0818432686782818e-05
0.00288,1.1016265684144155e-05
0.0028802,1.1153714781513076e-05
0.0028804,1.062975772070666e-05
0.0028806,1.0907605457830941e-05
0.0028808,1.0712937541042691e-05
0.002881,1.1264812847186284e-05
0.0028812,1.0788198610317593e-05
0.0028814,1.0583683529073837e-05
0.0028816000000000002,1.0584390852468663e-05
0.0028818,1.116301294755281e-05
0.002882,1.0781886414962042e-05
0.0028822,1.0674992315340163e-05
0.0028824000000000002,1.0554703034442114e-05
0.0028826,1.0696539109197277e-05
