y_field,Ic
-0.001265,1.322033480997373e-05
-0.0012648000000000002,1.4090593231858325e-05
-0.0012646,1.4288028589158782e-05
-0.0012644000000000002,1.1472321670632308e-05
-0.0012642,1.6198617820425695e-05
-0.0012640000000000001,1.536281381763573e-05
-0.0012638,1.3800596550448952e-05
-0.0012636000000000001,1.4314473823753801e-05
-0.0012634,1.3542255031874159e-05
-0.0012632000000000001,1.6704523815154773e-05
-0.001263,1.5182044245690223e-05
-0.0012628000000000001,1.604491144070817e-05
-0.0012626,1.1860834153007388e-05
-0.0012624000000000001,1.3767058451988401e-05
-0.0012622,9.633989181222241e-06
-0.001262,1.3349850014944425e-05
-0.0012618,1.0586233579199382e-05
-0.0012616,1.5778751332428873e-05
-0.0012614,1.8825130721473675e-05
-0.0012612,1.2076824362735692e-05
-0.001261,1.574845220790922e-05
-0.0012608,1.1981412208499914e-05
-0.0012606,1.4360244988452232e-05
-0.0012604,1.3143596715445183e-05
-0.0012602,1.3478780930511435e-05
-0.00126,1.8562906611374644e-05
-0.0012598000000000002,1.355014052187755e-05
-0.0012596,1.519856567179923e-05
-0.0012594000000000001,1.1373963794863761e-05
-0.0012592,1.4073695875195626e-05
-0.0012590000000000001,1.6775223479218784e-05
-0.0012588,1.6584163830476328e-05
-0.0012586000000000001,1.5566139089151756e-05
-0.0012584,1.7804126960652103e-05
-0.0012582000000000001,9.622186081105267e-06
-0.001258,1.4310718434771987e-05
-0.0012578,1.0912971217662029e-05
-0.0012576,1.6364527341661892e-05
-0.0012574,1.413802931161374e-05
-0.0012572,1.022678621410172e-05
-0.001257,1.2479481710133088e-05
-0.0012568,1.1520025844236736e-05
-0.0012566,1.2516937088270711e-05
-0.0012564,1.233031027852699e-05
-0.0012562,9.852661379792604e-06
-0.001256,1.4519509245794835e-05
-0.0012558,1.1437761998203555e-05
-0.0012556,1.3293643385013095e-05
-0.0012554,1.5092632948226257e-05
-0.0012552,1.4642977486513677e-05
-0.001255,1.422231976584561e-05
-0.0012548000000000001,1.3966945972293965e-05
-0.0012546,1.2679800747528758e-05
-0.0012544000000000001,1.2767465365232906e-05
-0.0012542,1.3491028044898282e-05
-0.0012540000000000001,1.950049532054849e-05
-0.0012538,1.4928658731183062e-05
-0.0012536000000000001,1.2937411405775905e-05
-0.0012534,1.4046118664745213e-05
-0.0012532,1.1155308796654406e-05
-0.001253,1.2047348004842694e-05
-0.0012528,1.5538496665989595e-05
-0.0012526,1.436110816970455e-05
-0.0012524,1.4936842462103653e-05
-0.0012522,1.5693674544599648e-05
-0.001252,1.577828283151554e-05
-0.0012518,1.477096220038391e-05
-0.0012516,1.6934533964133164e-05
-0.0012514,1.8821483921401847e-05
-0.0012512,1.4014516523919561e-05
-0.001251,1.3987531259045651e-05
-0.0012508,1.2081339164858537e-05
-0.0012506,1.382705720185488e-05
-0.0012504,1.4745767896474698e-05
-0.0012502,1.3205290605388484e-05
-0.00125,6.517725412696548e-06
-0.0012498000000000001,1.5192989659330145e-05
-0.0012496,1.4316311502190661e-05
-0.0012494000000000001,1.533311144820689e-05
-0.0012492,1.3634086947455205e-05
-0.0012490000000000001,1.3713860930175003e-05
-0.0012488,1.1766108768873315e-05
-0.0012486,1.918039193087058e-05
-0.0012484,1.6239780713196624e-05
-0.0012482,1.1952597023987854e-05
-0.001248,1.2552425425384656e-05
-0.0012478,1.684351376328185e-05
-0.0012476,1.3102210982058744e-05
-0.0012474,1.0377877306049441e-05
-0.0012472,1.5182301915676688e-05
-0.001247,1.3759429922927108e-05
-0.0012468,1.1216133879551116e-05
-0.0012466,1.4609992105816084e-05
-0.0012464,9.357832086681331e-06
-0.0012462,1.4904810824682368e-05
-0.001246,1.5319128451987887e-05
-0.0012458,1.756048104562505e-05
-0.0012456,1.4872611543261383e-05
-0.0012454,1.344358046570621e-05
-0.0012452,1.3728373562327588e-05
-0.001245,1.390846379076414e-05
-0.0012448000000000001,1.3849335034737748e-05
-0.0012446,1.6235618587007473e-05
-0.0012444,1.1903216234021602e-05
-0.0012442,1.5622850050928316e-05
-0.001244,1.0595740317829464e-05
-0.0012438,1.4174922897483137e-05
-0.0012436,1.1857781644998538e-05
-0.0012434,1.6547927525234846e-05
-0.0012432,1.4805527506632222e-05
-0.001243,1.6049969285406077e-05
-0.0012428,1.6136295884906653e-05
-0.0012426,1.0985123817843054e-05
-0.0012424,1.334122446991302e-05
-0.0012422,1.5850511115277193e-05
-0.001242,1.353786293882757e-05
-0.0012418,1.3581769953658582e-05
-0.0012416,1.736079704219152e-05
-0.0012414,1.25094402853607e-05
-0.0012412,1.536436760549752e-05
-0.001241,1.2500556363346824e-05
-0.0012408,1.602017466132699e-05
-0.0012406,1.7273650398679242e-05
-0.0012404,1.1898577431487001e-05
-0.0012402,1.058002339533395e-05
-0.00124,1.0131465405576421e-05
-0.0012398,1.8531873631162356e-05
-0.0012396,1.6237910931733948e-05
-0.0012394,1.1686203169260088e-05
-0.0012392,1.1846025968966335e-05
-0.001239,1.567906382668366e-05
-0.0012388,1.3016932485504543e-05
-0.0012386,1.4743326792390228e-05
-0.0012384,1.8089075947905936e-05
-0.0012382,1.5791285079777386e-05
-0.001238,1.0827215141171681e-05
-0.0012378,1.449036337243878e-05
-0.0012376,1.533704327148942e-05
-0.0012374,1.2291701240329248e-05
-0.0012372,1.5270600577610987e-05
-0.001237,1.4504687612459436e-05
-0.0012368,9.421830808562405e-06
-0.0012366,1.812196092130664e-05
-0.0012364,1.3472547072569406e-05
-0.0012362,1.4767811346154798e-05
-0.001236,1.2037045437300403e-05
-0.0012358,1.3436108131823758e-05
-0.0012356,1.5212872658096346e-05
-0.0012354,1.4238403262446168e-05
-0.0012351999999999999,1.6579322552253815e-05
-0.001235,1.2065379772037937e-05
