y_field,Ic
0.00285,1.2102097895456513e-06
0.0028502,1.303206457571254e-06
0.0028504,1.2266003723045087e-06
0.0028506,9.929789000849982e-07
0.0028508,1.6029424950281501e-06
0.0028510000000000002,7.069175447457243e-07
0.0028512,1.413761969549018e-06
0.0028514,1.2666285827341984e-06
0.0028516,1.434374503162979e-06
0.0028518000000000003,1.5331025014943365e-06
0.002852,1.16968838284485e-06
0.0028522,1.1572151212451587e-06
0.0028524,1.4427829683396672e-06
0.0028526000000000003,1.17262734883437e-06
0.0028528,1.0302345907327892e-06
0.002853,1.085003229705391e-06
0.0028532,1.7272529893043146e-06
0.0028534000000000003,1.692998999394342e-06
0.0028536,1.4135512585359219e-06
0.0028538,9.374528543416074e-07
0.002854,1.4023350878362e-06
0.0028542,1.8413353194575638e-06
0.0028544,1.3174360704139072e-06
0.0028546,1.4909383506924757e-06
0.0028548000000000002,5.44865752816947e-07
0.002855,1.8203819680097148e-06
0.0028552,1.214152426960925e-06
0.0028554,1.5351653023958137e-06
0.0028556000000000002,1.3844658647363527e-06
0.0028558,1.2532890574674592e-06
0.002856,1.5102214185581366e-06
0.0028562,1.5272474991196345e-06
0.0028564000000000003,1.2768935161681756e-06
0.0028566,1.5309724104221548e-06
0.0028568,1.3877790779322221e-06
0.002857,8.08990992259037e-07
0.0028572000000000003,1.344476253433855e-06
0.0028574,1.6185557400576046e-06
0.0028576,1.0520324395507572e-06
0.0028578,1.3920518144349731e-06
0.0028580000000000003,1.1497205631298653e-06
0.0028582,1.3274196730855574e-06
0.0028584,1.0972033850881217e-06
0.0028586,1.1616582737625782e-06
0.0028588,1.363798160258778e-06
0.002859,2.166609706677195e-06
0.0028592,1.1329916841956846e-06
0.0028594000000000002,1.1640256045524414e-06
0.0028596,1.35626418341028e-06
0.0028598,1.1092449537721627e-06
0.00286,1.892506751706923e-06
0.0028602000000000002,1.2406132225996336e-06
0.0028604,1.7407494068872755e-06
0.0028606,1.1837156673382662e-06
0.0028608,1.058492485689723e-06
0.0028610000000000003,1.1537150077955985e-06
0.0028612,1.3843693357969694e-06
0.0028614,1.5388650254156885e-06
0.0028616,1.8120494104203753e-06
0.0028618000000000003,1.2565326723829613e-06
0.002862,9.642083747206917e-07
0.0028622,1.3408456888794293e-06
0.0028624,1.4432559323898438e-06
0.0028626,1.5890440386060589e-06
0.0028628,1.409074270079822e-06
0.002863,1.1502286485366364e-06
0.0028632,1.2075352764523085e-06
0.0028634,1.3855930241169397e-06
0.0028636,1.3521629357718427e-06
0.0028638,1.3098947523816468e-06
0.0028640000000000002,1.5718209551140522e-06
0.0028642,1.3793147043128332e-06
0.0028644,1.7800395472976485e-06
0.0028646,1.032976618977414e-06
0.0028648000000000002,1.5495806345580283e-06
0.002865,1.288954688663794e-06
0.0028652,9.480580460718095e-07
0.0028654,1.3596071186970777e-06
0.0028656000000000003,1.0487066898928657e-06
0.0028658,1.3119730357950224e-06
0.002866,1.0163787697620824e-06
0.0028662,1.2760790335490953e-06
0.0028664000000000003,1.8084064187176143e-06
0.0028666,1.1814014340330274e-06
0.0028668,1.482216174611003e-06
0.002867,1.110588857942136e-06
0.0028672,1.2223695135048022e-06
0.0028674,1.56430383142041e-06
0.0028676,9.247645965646522e-07
0.0028678,1.1315841211266592e-06
0.002868,1.2308137746257995e-06
0.0028682,8.295199483113671e-07
0.0028684,1.3263472794533545e-06
0.0028686000000000002,1.7159172530615217e-06
0.0028688,1.1235872206814833e-06
0.002869,1.29459983819771e-06
0.0028692,1.7978339051190543e-06
0.0028694000000000002,1.5873992303781452e-06
0.0028696,4.7531204086396956e-07
0.0028698,1.4052217041040627e-06
0.00287,1.613713333749841e-06
0.0028702000000000003,1.398824414086598e-06
